SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-8-2023,Single Family Residential,1847 Chamfers Farm Ct,Chesterfield,MO,63005,899000,5,3.0,Chesterfield Meadow,4300,75359,1978,,209,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1847-Chamfers-Farm-Ct-63005/home/93484729,MARIS,22056791,N,Y,38.6398085,-90.5773227
PAST SALE,July-7-2020,Single Family Residential,465 Pine Bend Dr,Wildwood,MO,63005,935000,4,4.5,Pine Creek,6393,23522,1996,,146,42,Sold,,,https://www.redfin.com/MO/Wildwood/465-Pine-Bend-Dr-63005/home/93485590,MARIS,20036861,N,Y,38.6417729,-90.6557769
PAST SALE,March-10-2021,Single Family Residential,925 Silver Buck Ln,Chesterfield,MO,63005,950000,5,4.5,Bur Oaks,5605,18165,2018,,169,108,Sold,,,https://www.redfin.com/MO/Chesterfield/925-Silver-Buck-Ln-63005/home/148536741,MARIS,21001943,N,Y,38.656776,-90.6388889
PAST SALE,December-21-2022,Single Family Residential,18116 Big Pine Ct,Wildwood,MO,63005,1030000,4,4.5,Pine Creek,5614,23087,2000,,183,42,Sold,,,https://www.redfin.com/MO/Wildwood/18116-Big-Pine-Ct-63005/home/93486010,MARIS,22068419,N,Y,38.6396488,-90.6546656
PAST SALE,June-6-2022,Single Family Residential,16407 Wilson Creek Ct,Clarkson Valley,MO,63005,1195000,5,6.0,The Manors At Clarkson Valley,5144,44431,1986,,232,,Sold,,,https://www.redfin.com/MO/Chesterfield/16407-Wilson-Creek-Ct-63005/home/93495433,MARIS,22021252,N,Y,38.6320633,-90.590061
PAST SALE,July-11-2022,Single Family Residential,17674 Lasiandra Dr,Wildwood,MO,63005,800000,5,5.0,Wildhorse Village,4972,51836,1994,,161,83,Sold,,,https://www.redfin.com/MO/Wildwood/17674-Lasiandra-Dr-63005/home/93484878,MARIS,22004627,N,Y,38.6371064,-90.6402219
PAST SALE,July-1-2022,Single Family Residential,1315 Eaglewinds Ct,Chesterfield,MO,63005,1399000,5,4.5,Eagle Crest Estates,6871,22216,2000,,204,,Sold,,,https://www.redfin.com/MO/Chesterfield/1315-Eaglewinds-Ct-63005/home/62744230,MARIS,22029958,N,Y,38.652967,-90.600029
PAST SALE,April-26-2021,Single Family Residential,17617 Ailanthus Dr,Wildwood,MO,63005,899900,6,6.5,Estates of Wildhorse,6000,43560,1994,,150,67,Sold,,,https://www.redfin.com/MO/Wildwood/17617-Ailanthus-Dr-63005/home/93485270,MARIS,21012423,N,Y,38.6382284,-90.6297071
PAST SALE,September-1-2022,Single Family Residential,16688 Annas Way,Wildwood,MO,63005,1195000,5,4.5,Summit At Wildhorse The,5730,105415,1994,,209,117,Sold,,,https://www.redfin.com/MO/Wildwood/16688-Annas-Way-63005/home/93484943,MARIS,22039029,N,Y,38.6373324,-90.6438509
PAST SALE,October-29-2020,Single Family Residential,6 Kehrs Mill Glen Ct,Chesterfield,MO,63005,1099000,5,5.0,Kehrs Mill Glen Lt 4 & Kehrs Mill Glen,5700,47785,2005,,193,83,Sold,,,https://www.redfin.com/MO/Chesterfield/6-Kehrs-Mill-Glen-Ct-63005/home/62783251,MARIS,20066421,N,Y,38.6388266,-90.6094999
PAST SALE,June-30-2021,Single Family Residential,1650 Prairie Cord Dr,Chesterfield,MO,63005,1090000,4,3.5,Arbors at Kehrs Mill,4973,27878,2017,,219,108,Sold,,,https://www.redfin.com/MO/Chesterfield/1650-Prairie-Cord-Dr-63005/home/143038671,MARIS,21025716,N,Y,38.6406511,-90.6209716
PAST SALE,November-21-2022,Single Family Residential,2167 Riding Trail Dr,Chesterfield,MO,63005,950000,4,4.5,Sea Beauty Farm,5968,20473,1997,,159,,Sold,,,https://www.redfin.com/MO/Chesterfield/2167-Riding-Trail-Dr-63005/home/93495786,MARIS,22066982,N,Y,38.6323049,-90.5827023
PAST SALE,April-6-2022,Single Family Residential,18823 Cliffview Ln,Wildwood,MO,63005,1124900,4,3.5,Henry Tyler Estate Lt Pt 6 Lt Split,3330,323215,2008,,338,,Sold,,,https://www.redfin.com/MO/Wildwood/18823-Cliffview-Ln-63005/home/62702111,MARIS,22006273,N,Y,38.6438702,-90.6935971
PAST SALE,October-29-2020,Single Family Residential,482 Pine Bend Dr,Wildwood,MO,63005,979900,4,4.5,Pine Creek,5913,56628,1996,,166,42,Sold,,,https://www.redfin.com/MO/Wildwood/482-Pine-Bend-Dr-63005/home/93485592,MARIS,20067077,N,Y,38.643488,-90.65674
PAST SALE,July-9-2020,Single Family Residential,356 Pine Bend Dr,Wildwood,MO,63005,925000,5,4.5,Pine Creek,5027,24829,1999,,184,42,Sold,,,https://www.redfin.com/MO/Wildwood/356-Pine-Bend-Dr-63005/home/93485598,MARIS,20033869,N,Y,38.642198,-90.6543538
PAST SALE,July-14-2022,Single Family Residential,216 Appaloosa Dr,Chesterfield,MO,63005,1580000,5,5.5,Appaloosa Way,6538,24394,2002,,242,83,Sold,,,https://www.redfin.com/MO/Chesterfield/216-Appaloosa-Dr-63005/home/62747947,MARIS,22030622,N,Y,38.6578652,-90.587158
PAST SALE,January-4-2022,Single Family Residential,1212 Walnut Hill Farm Dr,Chesterfield,MO,63005,1250000,6,5.5,Walnut Hill Farm,6712,135080,1975,,186,4,Sold,,,https://www.redfin.com/MO/Chesterfield/1212-Walnut-Hill-Farm-Dr-63005/home/93476339,MARIS,21076931,N,Y,38.651705,-90.5904124
PAST SALE,January-14-2022,Single Family Residential,335 Pine Bend Dr,Wildwood,MO,63005,875000,4,4.5,Pine Creek,4514,22651,1996,,194,,Sold,,,https://www.redfin.com/MO/Wildwood/335-Pine-Bend-Dr-63005/home/62732457,MARIS,21083966,N,Y,38.6435955,-90.6558325
PAST SALE,December-28-2021,Single Family Residential,2 Chesterfield Lakes Rd,Chesterfield,MO,63005,899900,4,3.0,Chesterfield Lakes,3335,142877,1982,,270,117,Sold,,,https://www.redfin.com/MO/Chesterfield/2-Chesterfield-Lakes-Rd-63005/home/93485062,MARIS,21080290,N,Y,38.6449209,-90.5831829
PAST SALE,September-10-2021,Single Family Residential,16151 Wilson Mnr,Chesterfield,MO,63005,989000,4,4.0,Wilson Manors II 3,5191,22216,1989,,191,38,Sold,,,https://www.redfin.com/MO/Chesterfield/16151-Wilson-Manor-Dr-63005/home/62723689,MARIS,21045644,N,Y,38.6408238,-90.5873799
PAST SALE,November-15-2021,Single Family Residential,1310 Countryside Forrest Ct,Chesterfield,MO,63005,1050000,4,4.5,Countryside at Chesterfield Three,4880,22651,1995,,215,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1310-Countryside-Forrest-Ct-63005/home/86091260,MARIS,21056386,N,Y,38.6541173,-90.6217601
PAST SALE,May-26-2022,Single Family Residential,16365 Wilson Farm,Chesterfield,MO,63005,1058000,5,3.5,Wilson Farm Estates 3,4065,23958,1985,,260,29,Sold,,,https://www.redfin.com/MO/Chesterfield/16365-Wilson-Farm-Dr-63005/home/93484515,MARIS,22017231,N,Y,38.6350929,-90.5864185
PAST SALE,June-22-2022,Single Family Residential,318 Oak Stand Ct,Chesterfield,MO,63005,895000,5,4.5,Reserve At Chesterfield Village-Plat,4938,9845,2012,,181,,Sold,,,https://www.redfin.com/MO/Chesterfield/318-Oak-Stand-Ct-63005/home/93329792,MARIS,22022768,N,Y,38.658095,-90.5779697
PAST SALE,March-4-2022,Single Family Residential,16873 Eagle Bluff Ct,Chesterfield,MO,63005,1495000,5,7.0,Eagle Crest Estates,9611,26136,2006,,156,54,Sold,,,https://www.redfin.com/MO/Chesterfield/16873-Eagle-Bluff-Ct-63005/home/93631245,MARIS,22004110,N,Y,38.652736,-90.5962579
PAST SALE,April-6-2022,Single Family Residential,2163 Quaethem Dr,Wildwood,MO,63005,895000,5,5.0,Quaethem Farm Estates,5835,150718,1988,,153,73,Sold,,,https://www.redfin.com/MO/Wildwood/2163-Quaethem-Dr-63005/home/93495572,MARIS,21088498,N,Y,38.6250203,-90.614105
PAST SALE,June-17-2021,Single Family Residential,17689 Ailanthus Dr,Wildwood,MO,63005,850000,5,5.5,Wildhorse Village F,6198,31799,1993,,137,,Sold,,,https://www.redfin.com/MO/Wildwood/17689-Ailanthus-Dr-63005/home/80158249,MARIS,21021136,N,Y,38.6397037,-90.633291
PAST SALE,August-8-2022,Single Family Residential,985 Tara Oaks Dr,Chesterfield,MO,63005,1195000,4,4.5,Tara At Wildhorse,6100,24394,2002,,196,,Sold,,,https://www.redfin.com/MO/Chesterfield/985-Tara-Oaks-Dr-63005/home/93627004,MARIS,22032642,N,Y,38.6519073,-90.6454062
PAST SALE,June-25-2020,Single Family Residential,17868 Bonhomme Fork Ct,Chesterfield,MO,63005,998000,4,4.5,Greystone Plat Three,5509,22216,1997,,181,,Sold,,,https://www.redfin.com/MO/Chesterfield/17868-Bonhomme-Fork-Ct-63005/home/93477054,MARIS,20030804,N,Y,38.6493487,-90.6338535
PAST SALE,June-24-2021,Single Family Residential,350 Oak Stand Ct,Chesterfield,MO,63005,885000,4,3.5,Reserve At Chesterfield Village-Plat,4385,21954,2011,,202,82,Sold,,,https://www.redfin.com/MO/Chesterfield/350-Oak-Stand-Ct-63005/home/93329789,MARIS,21019169,N,Y,38.6571745,-90.5777663
PAST SALE,April-29-2021,Single Family Residential,1306 Windgate Way Ct,Chesterfield,MO,63005,949000,4,4.0,Windgate,5910,43560,2001,,161,100,Sold,,,https://www.redfin.com/MO/Chesterfield/1306-Windgate-Way-Ct-63005/home/93631260,MARIS,21012933,N,Y,38.6543584,-90.6160865
PAST SALE,July-27-2021,Single Family Residential,16960 Pine Summit Dr,Chesterfield,MO,63005,917852,4,3.5,Fienup Farms,2904,,,,316,100,Sold,,,https://www.redfin.com/MO/Wildwood/16960-Pine-Summit-Dr-63005/home/171292808,MARIS,21040241,N,Y,38.6561518,-90.6009268
PAST SALE,August-31-2022,Single Family Residential,7 Kehrsboro Ct,Chesterfield,MO,63005,850000,4,4.5,Kehrs Mill Estates 4 Sec 1,3922,56628,1986,,217,63,Sold,,,https://www.redfin.com/MO/Chesterfield/7-Kehrsboro-Ct-63005/home/93495701,MARIS,22052245,N,Y,38.6288487,-90.6058001
PAST SALE,August-31-2022,Single Family Residential,426 Pine Bend Dr,Wildwood,MO,63005,979989,4,5.5,Pine Creek,5836,23958,1998,,168,,Sold,,,https://www.redfin.com/MO/Wildwood/426-Pine-Bend-Dr-63005/home/93485922,MARIS,22049394,N,Y,38.6385008,-90.6548138
PAST SALE,November-10-2022,Single Family Residential,16434 Wilson Farm Dr,Chesterfield,MO,63005,899000,4,3.5,Wilson Farm Estates 6,4839,30492,1985,,186,,Sold,,,https://www.redfin.com/MO/Chesterfield/16434-Wilson-Farm-Dr-63005/home/93484546,MARIS,22052734,N,Y,38.637038,-90.5907082
PAST SALE,November-10-2022,Single Family Residential,17650 Bridgeway Dr,Chesterfield,MO,63005,899900,5,3.5,Wildhorse Village B,5445,23087,1990,,165,83,Sold,,,https://www.redfin.com/MO/Chesterfield/17650-Bridgeway-Dr-63005/home/62754693,MARIS,22064922,N,Y,38.6502072,-90.6265236
PAST SALE,May-14-2021,Single Family Residential,18665 Wild Horse Creek Rd,Wildwood,MO,63005,1475000,5,5.5,Wild Horse Creek Bluffs One & Two,8742,348480,1996,,169,,Sold,,,https://www.redfin.com/MO/Wildwood/18665-Wild-Horse-Creek-Rd-63005/home/93485755,MARIS,21007253,N,Y,38.643774,-90.681023
PAST SALE,January-27-2022,Single Family Residential,5 Appaloosa Ct,Chesterfield,MO,63005,1299000,4,4.5,Appaloosa Way,5734,21780,2002,,227,,Sold,,,https://www.redfin.com/MO/Chesterfield/5-Appaloosa-Ct-63005/home/93630950,MARIS,21067002,N,Y,38.6576453,-90.5885433
PAST SALE,June-8-2022,Single Family Residential,18824 Wild Horse Crk,Wildwood,MO,63005,899900,4,3.5,Wildhorse Spring Farm,6000,52533,1996,,150,125,Sold,,,https://www.redfin.com/MO/Wildwood/18824-Wild-Horse-Creek-Rd-63005/home/93485690,MARIS,21049573,N,Y,38.6430762,-90.6909212
PAST SALE,September-30-2021,Single Family Residential,16308 Wilson Creek Ct,Chesterfield,MO,63005,940000,5,4.0,The Manors At Clarkson Valley,4757,45302,1987,,198,50,Sold,,,https://www.redfin.com/MO/Chesterfield/16308-Wilson-Creek-Ct-63005/home/93495528,MARIS,21027043,N,Y,38.6310769,-90.5865664
PAST SALE,July-16-2020,Single Family Residential,16656 Kehrsgrove Dr,Chesterfield,MO,63005,989000,4,5.5,Dunhill Farms,5969,43996,1988,,166,125,Sold,,,https://www.redfin.com/MO/Chesterfield/16656-Kehrsgrove-Dr-63005/home/93494827,MARIS,20025769,N,Y,38.6274267,-90.5913554
PAST SALE,November-15-2021,Single Family Residential,1088 Wilmas Farm Dr,Chesterfield,MO,63005,1399989,5,4.5,Arbors At Wilmas Farm,6579,22738,2018,,213,108,Sold,,,https://www.redfin.com/MO/Chesterfield/1088-Wilmas-Farm-Dr-63005/home/168278252,MARIS,21067299,N,Y,38.6545442,-90.627412
PAST SALE,November-1-2021,Single Family Residential,840 Tara Estates Ct,Chesterfield,MO,63005,1990000,5,5.0,Tara Estates,7517,43996,2005,,265,42,Sold,,,https://www.redfin.com/MO/Chesterfield/840-Tara-Estates-Ct-63005/home/93323394,MARIS,21052455,N,Y,38.651893,-90.6479986
PAST SALE,August-2-2021,Single Family Residential,17511 Galmiche Ct,Chesterfield,MO,63005,1300000,5,6.5,Windridge Estates,8193,34412,1996,,159,83,Sold,,,https://www.redfin.com/MO/Chesterfield/17511-Galmiche-Ct-63005/home/93477304,MARIS,21043162,N,Y,38.6570869,-90.6272364
PAST SALE,August-17-2022,Single Family Residential,1088 Greystone Manor Pkwy,Chesterfield,MO,63005,1075000,5,6.0,Greystone Three,5670,22216,1997,,190,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1088-Greystone-Manor-Pkwy-63005/home/93485474,MARIS,22039248,N,Y,38.647225,-90.6364637
PAST SALE,December-8-2021,Single Family Residential,17922 Homestead Blfs,Wildwood,MO,63005,925000,5,5.5,Homestead Estates At Wildwood,5039,44344,2011,,184,92,Sold,,,https://www.redfin.com/MO/Wildwood/17922-Homestead-Bluffs-Dr-63005/home/93328790,MARIS,21075819,N,Y,38.6002193,-90.6703745
PAST SALE,August-25-2022,Single Family Residential,16354 Champion Dr,Chesterfield,MO,63005,925000,5,4.5,Sea Beauty Farm,5803,22216,1995,,159,,Sold,,,https://www.redfin.com/MO/Chesterfield/16354-Champion-Dr-63005/home/93495514,MARIS,22033803,N,Y,38.6315804,-90.5841998
PAST SALE,October-13-2022,Single Family Residential,2642 Wynncrest Falls Dr,Wildwood,MO,63005,1125000,5,4.5,Wynncrest,6394,27443,2005,,176,63,Sold,,,https://www.redfin.com/MO/Wildwood/2642-Wynncrest-Falls-Dr-63005/home/93324992,MARIS,22056697,N,Y,38.6089108,-90.6098699
PAST SALE,August-4-2021,Vacant Land,17655 Wild Horse Crk,Chesterfield,MO,63005,1360000,,,Mary Schaeffer Estate Lt Pts 2 & 3 &,,348872,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/17655-Wild-Horse-Creek-Rd-63005/home/167008684,MARIS,21012819,N,Y,38.656836,-90.637238
PAST SALE,July-31-2020,Single Family Residential,89 Grand Meridien Frst,Wildwood,MO,63005,1599000,4,3.5,Meridien,4804,84071,2016,,333,,Sold,,,https://www.redfin.com/MO/Wildwood/89-Grand-Meridien-Frst-63005/home/62778147,MARIS,20016636,N,Y,38.6339188,-90.6536285
PAST SALE,September-29-2021,Single Family Residential,16944 Riverdale,Chesterfield,MO,63005,1500000,5,4.5,Eagle Crest Estates,6791,22216,2004,,221,,Sold,,,https://www.redfin.com/MO/Chesterfield/16944-Riverdale-Dr-63005/home/62719449,MARIS,21047879,N,Y,38.6526503,-90.5978835
PAST SALE,May-21-2021,Single Family Residential,1665 Wilson Ave,Chesterfield,MO,63005,950000,4,4.5,School Land Lt Pt 3 Lt Split Aka Two,4537,157687,1966,,209,,Sold,,,https://www.redfin.com/MO/Chesterfield/1665-Wilson-Ave-63005/home/62711165,MARIS,21020819,N,Y,38.6427093,-90.5843289
PAST SALE,August-24-2021,Single Family Residential,17903 White Robin Ct,Chesterfield,MO,63005,1099000,4,4.5,Greystone,5000,43560,1998,,220,50,Sold,,,https://www.redfin.com/MO/Chesterfield/17903-White-Robin-Ct-63005/home/93627219,MARIS,21051041,N,Y,38.6469411,-90.6408584
PAST SALE,November-23-2021,Single Family Residential,457 Pine Bend Dr,Wildwood,MO,63005,949000,5,4.5,Pine Creek,4647,24829,1998,,204,42,Sold,,,https://www.redfin.com/MO/Wildwood/457-Pine-Bend-Dr-63005/home/93486004,MARIS,21068402,N,Y,38.6412841,-90.6552583
PAST SALE,December-15-2020,Single Family Residential,339 Pine Bnd,Wildwood,MO,63005,924900,4,4.5,Pine Creek,6250,23522,1998,,148,42,Sold,,,https://www.redfin.com/MO/Wildwood/339-Pine-Bend-Dr-63005/home/93485606,MARIS,20076341,N,Y,38.6431665,-90.6556287
PAST SALE,April-28-2022,Single Family Residential,17708 Horse Creek Ct,Chesterfield,MO,63005,1475000,5,4.0,Greystone Two,5521,43560,1997,,267,83,Sold,,,https://www.redfin.com/MO/Chesterfield/17708-Horse-Creek-Ct-63005/home/93477059,MARIS,22015079,N,Y,38.6504252,-90.6317062
PAST SALE,July-16-2021,Single Family Residential,18255 Canyon Forest Ct,Chesterfield,MO,63005,1240000,4,4.5,Estates At Wildhorse Canyon,4706,234353,2007,,263,175,Sold,,,https://www.redfin.com/MO/Chesterfield/18255-Canyon-Forest-Ct-63005/home/93326958,MARIS,21034597,N,Y,38.648509,-90.662561
PAST SALE,November-9-2022,Single Family Residential,17900 Homestead Bluffs Dr,Wildwood,MO,63005,1295000,6,4.5,Homestead Estates At Wildwood,6367,121097,2008,,203,92,Sold,,,https://www.redfin.com/MO/Wildwood/17900-Homestead-Bluffs-Dr-63005/home/62735433,MARIS,22063027,N,Y,38.5998271,-90.6672619
PAST SALE,September-1-2021,Single Family Residential,16624 Kehrsgrove Dr,Chesterfield,MO,63005,1250000,5,6.0,Dunhill Farm,7830,44867,1992,,160,125,Sold,,,https://www.redfin.com/MO/Chesterfield/16624-Kehrsgrove-Dr-63005/home/93494825,MARIS,21046719,N,Y,38.6272958,-90.5888591
PAST SALE,May-18-2022,Single Family Residential,16687 Annas Way,Wildwood,MO,63005,1050000,6,5.0,Summit at Wildhorse,6343,65340,1995,,166,117,Sold,,,https://www.redfin.com/MO/Wildwood/16687-Annas-Way-63005/home/93484882,MARIS,22000253,N,Y,38.6371644,-90.6445915
PAST SALE,August-11-2021,Single Family Residential,16977 Barn Owl Ln,Chesterfield,MO,63005,1112317,4,3.5,Fienup Farms,4037,14375,,,276,125,Sold,,,https://www.redfin.com/MO/Chesterfield/16977-Barn-Owl-Ln-63005/home/175760022,MARIS,21050152,N,Y,38.6602293,-90.6007787
PAST SALE,January-6-2023,Single Family Residential,9 Kingspointe Ct,Chesterfield,MO,63005,889900,5,4.0,Kingspointe,4717,68825,1989,,189,92,Sold,,,https://www.redfin.com/MO/Chesterfield/9-Kingspointe-Ct-63005/home/93484778,MARIS,22071054,N,Y,38.635597,-90.600177
PAST SALE,August-4-2021,Single Family Residential,17511 Country Lake Estates Ct,Chesterfield,MO,63005,1270000,6,6.0,Country Lake Estates,6777,29621,1998,,187,63,Sold,,,https://www.redfin.com/MO/Chesterfield/17511-Country-Lake-Estates-Ct-63005/home/93477342,MARIS,21029037,N,Y,38.6526588,-90.6248262
PAST SALE,March-26-2021,Single Family Residential,110 Forest Club Dr,Chesterfield,MO,63005,1100000,5,5.5,Forest Hills Club Estate Area 6 Sec 3,5442,43560,1978,,202,42,Sold,,,https://www.redfin.com/MO/Chesterfield/110-Forest-Club-Dr-63005/home/93505776,MARIS,21011230,N,Y,38.6121452,-90.5905048
PAST SALE,July-13-2022,Single Family Residential,1639 Trotting Trail Rd,Chesterfield,MO,63005,1300000,4,4.5,Kehrs Mill Trails 4,7153,87556,1978,,182,92,Sold,,,https://www.redfin.com/MO/Chesterfield/1639-Trotting-Trail-Rd-63005/home/93484836,MARIS,22031162,N,Y,38.640056,-90.6094259
PAST SALE,May-26-2023,Single Family Residential,16648 Kehrsgrove Dr,Chesterfield,MO,63005,1098000,4,4.5,Dunhill Farm,5210,44431,1991,,211,60,Sold,,,https://www.redfin.com/MO/Chesterfield/16648-Kehrsgrove-Dr-63005/home/62715146,MARIS,23013185,N,Y,38.6275114,-90.5908007
PAST SALE,December-9-2022,Single Family Residential,1001 Savonne Ct,Chesterfield,MO,63005,1250000,5,4.5,Miramonte,6220,48352,2005,,201,92,Sold,,,https://www.redfin.com/MO/Chesterfield/1001-Savonne-Ct-63005/home/62767830,MARIS,22066636,N,Y,38.6509392,-90.6426658
PAST SALE,April-10-2023,Single Family Residential,970 Silver Buck Ln,Chesterfield,MO,63005,995000,5,4.5,Bur Oaks,4075,18339,2018,,244,133,Sold,,,https://www.redfin.com/MO/Chesterfield/970-Silver-Buck-Ln-63005/home/145839092,MARIS,23008380,N,Y,38.6549731,-90.639037
PAST SALE,September-26-2019,Single Family Residential,1513 Homestead Summit Dr,Wildwood,MO,63005,1295000,5,5.5,Homestead Estates At Wildwood,8028,137214,2008,,161,92,Sold,,,https://www.redfin.com/MO/Wildwood/1513-Homestead-Summit-Dr-63005/home/93328303,MARIS,19056205,N,Y,38.6038703,-90.6770452
PAST SALE,November-22-2022,Single Family Residential,2754 Wynncrest Manor Dr,Wildwood,MO,63005,899900,5,4.5,Wynncrest One,5829,36590,2004,,154,63,Sold,,,https://www.redfin.com/MO/Wildwood/2754-Wynncrest-Manor-Dr-63005/home/93318577,MARIS,22059503,N,Y,38.6074609,-90.6049122
PAST SALE,June-7-2022,Single Family Residential,17915 White Robin Ct,Chesterfield,MO,63005,945000,5,4.5,Greystone,5532,25265,1999,,171,46,Sold,,,https://www.redfin.com/MO/Chesterfield/17915-White-Robin-Ct-63005/home/93627217,MARIS,22015309,N,Y,38.6466697,-90.6406477
PAST SALE,April-16-2020,Single Family Residential,16948 Bottlebrush Ct,Chesterfield,MO,63005,935000,5,4.0,Arbors At Kehrs Mill,5965,23435,2017,,157,108,Sold,,,https://www.redfin.com/MO/Chesterfield/16948-Bottlebrush-Ct-63005/home/113865933,MARIS,20013154,N,Y,38.6413776,-90.617946
PAST SALE,November-19-2020,Single Family Residential,2011 Kingspointe Dr,Chesterfield,MO,63005,1099000,5,4.5,Kingspointe 2b,6415,43560,1991,,171,,Sold,,,https://www.redfin.com/MO/Chesterfield/2011-Kingspointe-Dr-63005/home/93496163,MARIS,20064383,N,Y,38.6333061,-90.5995111
PAST SALE,January-27-2020,Single Family Residential,1467 Country Lake Estates Dr,Chesterfield,MO,63005,1075000,4,4.5,Country Lake Estates Drive,6717,30056,1998,,160,,Sold,,,https://www.redfin.com/MO/Chesterfield/1467-Country-Lake-Estates-Dr-63005/home/62722579,MARIS,19086074,N,Y,38.6512793,-90.6251911
PAST SALE,November-23-2021,Single Family Residential,141 Chippenham Ln,Chesterfield,MO,63005,998000,5,3.5,Forest Hills Club Estates,5648,38768,1977,,177,46,Sold,,,https://www.redfin.com/MO/Chesterfield/141-Chippenham-Ln-63005/home/93507604,MARIS,21066541,N,Y,38.6199546,-90.5981795
PAST SALE,May-6-2021,Single Family Residential,1169 Greystone Mnr,Chesterfield,MO,63005,1335000,7,5.5,Greystone Six,7189,44867,1998,,186,50,Sold,,,https://www.redfin.com/MO/Chesterfield/1169-Greystone-Manor-Pkwy-63005/home/93485517,MARIS,21010365,N,Y,38.6444601,-90.6430517
PAST SALE,October-13-2021,Single Family Residential,16925 Lake Mdw Lot 205,Chesterfield,MO,63005,1400000,5,4.5,Fienup Farms,5400,21780,,,259,,Sold,,,https://www.redfin.com/MO/Chesterfield/16925-Lake-Mdw-63005/unit-205/home/175296669,MARIS,21039251,N,Y,38.6572599,-90.6010487
PAST SALE,January-30-2023,Single Family Residential,807 Babler Park Dr,Wildwood,MO,63005,1499900,6,4.5,Wildwood,7169,252212,2006,,209,,Sold,,,https://www.redfin.com/MO/Wildwood/807-Babler-Park-Dr-63005/home/93496797,MARIS,22073311,N,Y,38.622287,-90.678975
PAST SALE,July-12-2018,Single Family Residential,1431 Fox Hill Farms Ct,Chesterfield,MO,63005,1425000,5,5.5,Fox Hill Farms,7016,22390,2015,,203,100,Sold,,,https://www.redfin.com/MO/Chesterfield/1431-Fox-Hill-Farms-Ct-63005/home/103205537,MARIS,18039692,N,Y,38.6483907,-90.5978096
PAST SALE,September-1-2020,Single Family Residential,1101 Wilmas Valley Dr Lot 41,Chesterfield,MO,63005,1065000,4,3.5,Arbors at Wilmas Farm,5200,,,,205,,Sold,,,https://www.redfin.com/MO/Chesterfield/1101-Wilmas-Valley-Ct-63005/unit-41/home/172703565,MARIS,20057838,N,Y,38.6550123,-90.6282282
PAST SALE,March-10-2021,Single Family Residential,81 Grand Meridien,Wildwood,MO,63005,1200000,5,6.0,Meridien,5700,90169,2013,,211,125,Sold,,,https://www.redfin.com/MO/Wildwood/81-Grand-Meridien-Ct-63005/home/173913713,MARIS,21000908,N,Y,38.633211,-90.6512198
PAST SALE,January-19-2022,Single Family Residential,23 Seven Oaks Dr,Chesterfield,MO,63005,1029000,4,4.0,Forest Hills Club Estates Area 5a,5156,55757,1977,,200,42,Sold,,,https://www.redfin.com/MO/Chesterfield/23-Seven-Oaks-Dr-63005/home/93506240,MARIS,21084044,N,Y,38.6208951,-90.5945361
PAST SALE,November-15-2022,Single Family Residential,1145 Greystone Manor Pkwy,Chesterfield,MO,63005,1575000,4,5.0,Greystone Six,6629,52272,2002,,238,50,Sold,,,https://www.redfin.com/MO/Chesterfield/1145-Greystone-Manor-Pkwy-63005/home/93624148,MARIS,22051366,N,Y,38.6464399,-90.6414809
PAST SALE,September-24-2019,Single Family Residential,17814 Greyabbey Ct,Chesterfield,MO,63005,1395000,4,5.0,Greystone,7084,31799,1997,,197,50,Sold,,,https://www.redfin.com/MO/Chesterfield/17814-Greyabbey-Ct-63005/home/93476938,MARIS,19031998,N,Y,38.6514535,-90.6374049
PAST SALE,July-10-2020,Single Family Residential,1126 Greystone Manor Pkwy,Chesterfield,MO,63005,1050000,5,4.5,Greystone,6341,24394,1999,,166,50,Sold,,,https://www.redfin.com/MO/Chesterfield/1126-Greystone-Manor-Pkwy-63005/home/93627215,MARIS,20035155,N,Y,38.6470247,-90.6394073
PAST SALE,March-10-2021,Single Family Residential,17635 Orrville Rd,Wildwood,MO,63005,1950000,5,4.5,Stonehenge Manor 1,7584,134600,2016,,257,,Sold,,,https://www.redfin.com/MO/Wildwood/17635-Orrville-Rd-63005/home/86865212,MARIS,20070906,N,Y,38.6264583,-90.6542211
PAST SALE,September-4-2020,Single Family Residential,1009 Wilmas Holw Lot 9,Chesterfield,MO,63005,900000,4,4.0,Arbors at Wilmas Farm,3891,,,,231,,Sold,,,https://www.redfin.com/MO/Chesterfield/1009-Wilmas-Hollow-Dr-63005/unit-9/home/172704973,MARIS,20057876,N,Y,38.657706,-90.6286422
