SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-1-2020,Single Family Residential,17826 Keystone Trail Ct,Wildwood,MO,63005,525000,4,3.5,Wildhorse Village,3452,23087,1995,,152,67,Sold,,,https://www.redfin.com/MO/Wildwood/17826-Keystone-Trail-Ct-63005/home/93485493,MARIS,20013886,N,Y,38.6431881,-90.6480542
PAST SALE,November-4-2022,Condo/Co-op,811 Stone Meadow Dr,Chesterfield,MO,63005,500000,3,3.5,Stonehill Village B,2653,3485,2000,,188,425,Sold,,,https://www.redfin.com/MO/Chesterfield/811-Stone-Meadow-Dr-63005/home/93626515,MARIS,22062273,N,Y,38.6530096,-90.5792935
PAST SALE,August-31-2021,Single Family Residential,234 Wildhorse Springs Ct,Chesterfield,MO,63005,550000,4,3.5,Wildhorse Spgs Two,3767,13939,1996,,146,15,Sold,,,https://www.redfin.com/MO/Chesterfield/234-Wildhorse-Springs-Ct-63005/home/93476443,MARIS,21037500,N,Y,38.6565149,-90.5909856
PAST SALE,October-7-2019,Single Family Residential,1212 Wildhorse Meadows Dr,Chesterfield,MO,63005,559900,4,3.5,Spring Hill Bluffs,4800,14810,1999,,117,,Sold,,,https://www.redfin.com/MO/Chesterfield/1212-Wildhorse-Meadows-Dr-63005/home/93476867,MARIS,19062244,N,Y,38.6581401,-90.6134961
PAST SALE,June-30-2021,Single Family Residential,2514 Peppermill Lake Ct,Wildwood,MO,63005,525000,4,3.5,Brentmoor,3720,16117,1982,,141,33,Sold,,,https://www.redfin.com/MO/Wildwood/2514-Peppermill-Lake-Ct-63005/home/93507089,MARIS,21026424,N,Y,38.6144216,-90.6102214
PAST SALE,July-30-2018,Single Family Residential,1427 Wildhorse Parkway Dr,Wildwood,MO,63005,529000,5,3.5,Wildhorse Village G,4100,23087,1993,,129,67,Sold,,,https://www.redfin.com/MO/Wildwood/1427-Wildhorse-Parkway-Dr-63005/home/93485341,MARIS,18036309,N,Y,38.6400882,-90.6342977
PAST SALE,April-26-2019,Single Family Residential,306 Woodcliffe Place Dr,Chesterfield,MO,63005,497000,3,3.0,Woodcliffe Place,3250,8276,1994,,153,133,Sold,,,https://www.redfin.com/MO/Chesterfield/306-Woodcliffe-Place-Dr-63005/home/93476349,MARIS,19008446,N,Y,38.6553119,-90.5882446
PAST SALE,June-7-2022,Single Family Residential,16855 Crystal Springs Dr,Chesterfield,MO,63005,550000,3,2.0,Chesterfield Farms,2620,7841,1994,,210,41,Sold,,,https://www.redfin.com/MO/Chesterfield/16855-Crystal-Springs-Dr-63005/home/93466866,MARIS,22020915,N,Y,38.6625705,-90.5921321
PAST SALE,March-23-2023,Single Family Residential,1953 Lymington Cmns,Chesterfield,MO,63005,599900,4,2.5,Chesterfield Meadow One,3003,22216,1979,,200,25,Sold,,,https://www.redfin.com/MO/Chesterfield/1953-Lymington-Cmn-63005/home/93484590,MARIS,23004024,N,Y,38.636378,-90.5751045
PAST SALE,March-31-2023,Condo/Co-op,16801 Chesterfield Bluffs Cir,Chesterfield,MO,63005,515000,4,3.5,Villas At Chesterfield Bluffs Two,2379,2805,1997,,216,540,Sold,,,https://www.redfin.com/MO/Chesterfield/16801-Chesterfield-Bluffs-Cir-63005/home/93467401,MARIS,23007207,N,Y,38.6643436,-90.5815191
PAST SALE,March-11-2022,Single Family Residential,17603 Myrtlewood Dr,Wildwood,MO,63005,399900,5,3.5,Wildhorse Village I Two,3826,29621,1996,,105,,Sold,,,https://www.redfin.com/MO/Wildwood/17603-Myrtlewood-Dr-63005/home/93485300,MARIS,21058198,N,Y,38.6351959,-90.6336498
PAST SALE,January-6-2023,Single Family Residential,207 Wildhorse Springs Ct,Chesterfield,MO,63005,650000,4,4.5,Wildhorse Springs,3650,17860,1997,,178,,Sold,,,https://www.redfin.com/MO/Chesterfield/207-Wildhorse-Springs-Ct-63005/home/62726648,MARIS,22075702,N,Y,38.6571221,-90.592391
PAST SALE,November-9-2018,Single Family Residential,16802 Kehrsdale,Chesterfield,MO,63005,535000,5,4.5,Kehrs Mill Estates 5 Sec 3,3498,54886,1989,,153,,Sold,,,https://www.redfin.com/MO/Chesterfield/16802-Kehrsdale-Dr-63005/home/93496080,MARIS,18067764,N,Y,38.6314035,-90.6029884
PAST SALE,September-4-2019,Single Family Residential,17055 Rooster Rdg,Chesterfield,MO,63005,584900,3,2.5,Wild Horse Ridge,3650,139392,1977,,160,42,Sold,,,https://www.redfin.com/MO/Chesterfield/17055-Rooster-Ridge-Rd-63005/home/93476669,MARIS,19050510,N,Y,38.6496583,-90.606244
PAST SALE,May-18-2023,Condo/Co-op,16815 Chesterfield Bluffs Cir,Chesterfield,MO,63005,520000,3,2.5,Villas At Chesterfield Bluffs Two,1494,2614,1997,,348,540,Sold,,,https://www.redfin.com/MO/Chesterfield/16815-Chesterfield-Bluffs-Cir-63005/home/93467397,MARIS,23011822,N,Y,38.6640319,-90.5824249
PAST SALE,April-8-2022,Single Family Residential,413 Clayton Hollow Dr,Wildwood,MO,63005,529900,4,3.5,Clayton Hollow,2622,13504,2002,,202,29,Sold,,,https://www.redfin.com/MO/Wildwood/413-Clayton-Hollow-Dr-63005/home/93627678,MARIS,22016928,N,Y,38.605775,-90.5979575
PAST SALE,June-3-2022,Single Family Residential,1210 Hickory Run Ln,Wildwood,MO,63005,498000,4,3.5,Babler Forest,3476,142441,1989,,143,42,Sold,,,https://www.redfin.com/MO/Wildwood/1210-Hickory-Run-Ln-63005/home/93523055,MARIS,22008768,N,Y,38.6058125,-90.7259048
PAST SALE,November-3-2022,Condo/Co-op,338 Shetland Valley Ct,Chesterfield,MO,63005,535000,2,2.5,Baxter Pointe Villas,2907,5663,1999,,184,330,Sold,,,https://www.redfin.com/MO/Chesterfield/338-Shetland-Valley-Ct-63005/home/93626726,MARIS,22061028,N,Y,38.6575795,-90.5806042
PAST SALE,February-28-2019,Single Family Residential,16100 Elkton Ct,Wildwood,MO,63005,509900,4,3.5,Powders Mill,4352,24394,1986,,117,25,Sold,,,https://www.redfin.com/MO/Wildwood/16100-Elkton-Ct-63005/home/62712602,MARIS,19003132,N,Y,38.6160925,-90.600103
PAST SALE,July-23-2020,Single Family Residential,2149 Kehrs Ridge Dr,Chesterfield,MO,63005,550000,4,3.5,Kehrs Mill Estates,3831,45302,1987,,144,63,Sold,,,https://www.redfin.com/MO/Chesterfield/2149-Kehrs-Ridge-Dr-63005/home/93496006,MARIS,20032650,N,Y,38.6292046,-90.6003249
PAST SALE,July-30-2019,Single Family Residential,1525 Honey Locust Ct,Wildwood,MO,63005,550000,4,3.5,Wildhorse Village I One,3560,21344,1994,,154,67,Sold,,,https://www.redfin.com/MO/Wildwood/1525-Honey-Locust-Ct-63005/home/93485207,MARIS,19034964,N,Y,38.6373276,-90.6334277
PAST SALE,March-14-2019,Single Family Residential,1110 Keystone Trail Dr,Wildwood,MO,63005,550000,4,3.5,Wilderness at Wildhorse,2850,22216,1996,,193,61,Sold,,,https://www.redfin.com/MO/Wildwood/1110-Keystone-Trail-Dr-63005/home/93485488,MARIS,19001075,N,Y,38.642048,-90.646795
PAST SALE,August-12-2020,Single Family Residential,1856 Chamfers Farm Ct,Chesterfield,MO,63005,499900,5,3.5,Chesterfield Meadow One,3683,24829,1978,,136,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1856-Chamfers-Farm-Ct-63005/home/62704766,MARIS,20043300,N,Y,38.6394327,-90.576685
PAST SALE,December-3-2018,Single Family Residential,17623 Ailanthus Dr,Wildwood,MO,63005,579000,4,3.5,Wildhorse Village F,4155,34412,1993,,139,67,Sold,,,https://www.redfin.com/MO/Wildwood/17623-Ailanthus-Dr-63005/home/93485425,MARIS,18077125,N,Y,38.6386393,-90.629485
PAST SALE,August-19-2019,Single Family Residential,1944 Lymington Cmn,Chesterfield,MO,63005,575000,4,2.5,Chesterfield Meadow One,2979,43560,1979,,193,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1944-Lymington-Cmn-63005/home/93484710,MARIS,19052507,N,Y,38.636791,-90.5744391
PAST SALE,September-25-2018,Single Family Residential,346 Woodcliffe Place Dr,Chesterfield,MO,63005,485000,3,2.0,Woodcliffe Place,1950,12720,1992,,249,133,Sold,,,https://www.redfin.com/MO/Chesterfield/346-Woodcliffe-Place-Dr-63005/home/143038655,MARIS,18069282,N,Y,38.6540286,-90.5860971
PAST SALE,July-31-2019,Single Family Residential,17802 Keystone Trail Ct,Wildwood,MO,63005,519900,5,3.5,Wildhorse Village K,3378,22216,1996,,154,67,Sold,,,https://www.redfin.com/MO/Wildwood/17802-Keystone-Trail-Ct-63005/home/93485490,MARIS,19039602,N,Y,38.6421252,-90.6476468
PAST SALE,October-15-2021,Single Family Residential,2125 Wildwood Meadows Ct,Wildwood,MO,63005,560000,4,2.5,Wildwood Meadows Estates,4534,16988,1999,,124,63,Sold,,,https://www.redfin.com/MO/Wildwood/2125-Wildwood-Meadows-Ct-63005/home/93627123,MARIS,21057869,N,Y,38.6215786,-90.6169747
PAST SALE,October-4-2018,Single Family Residential,133 Forest Club Dr,Chesterfield,MO,63005,525000,4,2.5,Forest Hills Club Estates Area 6,3512,43560,1978,,149,,Sold,,,https://www.redfin.com/MO/Chesterfield/133-Forest-Club-Dr-63005/home/93505773,MARIS,18066311,N,Y,38.6114167,-90.5886557
PAST SALE,December-19-2019,Single Family Residential,17121 Westridge Meadows Dr,Chesterfield,MO,63005,489900,4,4.0,Somerset One,4306,12197,1994,,114,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17121-Westridge-Meadows-Dr-63005/home/93476906,MARIS,19070065,N,Y,38.6574423,-90.6098514
PAST SALE,May-5-2021,Single Family Residential,13 Greenbank Dr,Chesterfield,MO,63005,574900,4,3.0,Forest Hills Club Estates,3706,33977,1972,,155,38,Sold,,,https://www.redfin.com/MO/Chesterfield/13-Greenbank-Dr-63005/home/93506349,MARIS,21014044,N,Y,38.6172536,-90.5852167
PAST SALE,October-1-2019,Single Family Residential,400 Eatherton Valley Rd,Wildwood,MO,63005,539000,4,4.0,Eatherton Valley,3700,157252,2000,,146,33,Sold,,,https://www.redfin.com/MO/Wildwood/400-Eatherton-Valley-Rd-63005/home/93485668,MARIS,19059215,N,Y,38.6422703,-90.6583885
PAST SALE,March-28-2019,Condo/Co-op,1215 Westmeade Dr,Chesterfield,MO,63005,534900,3,3.5,Villas At Westmeade,3390,7841,2013,,158,377,Sold,,,https://www.redfin.com/MO/Chesterfield/1215-Westmeade-Dr-63005/home/93327465,MARIS,19006100,N,Y,38.6484258,-90.5786231
PAST SALE,,Single Family Residential,16279 Forest Mdws,Chesterfield,MO,63005,,3,3.0,,2192,27878,1986,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/16279-Forest-Meadows-Dr-63005/home/93484687,MARIS,,N,Y,38.6414063,-90.5731268
PAST SALE,June-28-2021,Single Family Residential,1116 Keystone Trail Dr,Wildwood,MO,63005,560000,3,3.5,Wildhorse Village,4056,22216,1996,,138,67,Sold,,,https://www.redfin.com/MO/Wildwood/1116-Keystone-Trail-Dr-63005/home/93484946,MARIS,21027039,N,Y,38.6417661,-90.6471974
PAST SALE,June-24-2021,Condo/Co-op,399 Shetland Vly,Chesterfield,MO,63005,475000,2,2.5,Baxter Pointe Villas One,3070,6098,1999,,155,330,Sold,,,https://www.redfin.com/MO/Chesterfield/399-Shetland-Valley-Ct-63005/home/93626718,MARIS,21030625,N,Y,38.6555403,-90.5816777
PAST SALE,August-3-2020,Single Family Residential,2204 Kehrsglen Ct,Chesterfield,MO,63005,500000,4,2.5,Kehrs Mill Estates 2 Sec 2,3503,47480,1984,,143,,Sold,,,https://www.redfin.com/MO/Chesterfield/2204-Kehrsglen-Ct-63005/home/93495676,MARIS,20036348,N,Y,38.6276056,-90.5964965
PAST SALE,June-2-2022,Condo/Co-op,127 Chesterfield Bluffs Dr,Chesterfield,MO,63005,525000,3,3.0,Villas At Chesterfield Bluffs,3015,2222,1997,,174,505,Sold,,,https://www.redfin.com/MO/Chesterfield/127-Chesterfield-Bluffs-Dr-63005/home/62707405,MARIS,22022694,N,Y,38.66272,-90.5827207
PAST SALE,January-15-2021,Single Family Residential,284 Woodcliffe Place Dr,Chesterfield,MO,63005,485000,4,4.0,Wildhorse Spgs Amd,3993,12197,1994,,121,15,Sold,,,https://www.redfin.com/MO/Chesterfield/284-Woodcliffe-Place-Dr-63005/home/93476311,MARIS,20060054,N,Y,38.6566235,-90.5897467
PAST SALE,July-11-2019,Single Family Residential,1337 Westhampton Woods Ct,Wildwood,MO,63005,534900,4,4.5,Westhampton Woods One,4578,20473,1996,,117,18,Sold,,,https://www.redfin.com/MO/Wildwood/1337-Westhampton-Woods-Ct-63005/home/93496312,MARIS,19035545,N,Y,38.6225018,-90.6546101
PAST SALE,April-24-2020,Single Family Residential,1341 Westhampton Woods Ct,Wildwood,MO,63005,525000,4,4.5,Westhampton Woods One,4246,25265,1995,,124,21,Sold,,,https://www.redfin.com/MO/Wildwood/1341-Westhampton-Woods-Ct-63005/home/93496313,MARIS,20004636,N,Y,38.6221089,-90.6552583
PAST SALE,December-14-2020,Single Family Residential,17821 Wilderness Clf,Wildwood,MO,63005,519900,4,4.5,Wilderness Trails,3650,17860,1996,,142,,Sold,,,https://www.redfin.com/MO/Wildwood/17821-Wilderness-Cliff-Ct-63005/home/93485701,MARIS,20074233,N,Y,38.6420532,-90.6495542
PAST SALE,August-23-2018,Single Family Residential,1432 Wellington View Ln,Wildwood,MO,63005,564500,4,4.5,Westhampton Woods One,3856,28314,1995,,146,,Sold,,,https://www.redfin.com/MO/Wildwood/1432-Wellington-View-Ln-63005/home/93507442,MARIS,18049822,N,Y,38.6185859,-90.6513505
PAST SALE,July-3-2019,Single Family Residential,1562 Wildhorse Pkwy,Wildwood,MO,63005,525000,5,4.5,Wildhorse,3965,23958,1993,,132,67,Sold,,,https://www.redfin.com/MO/Wildwood/1562-Wildhorse-Parkway-Dr-63005/home/93485194,MARIS,19038576,N,Y,38.6378705,-90.6390925
PAST SALE,July-16-2021,Single Family Residential,1726 Shiloh Ridge Rd,Wildwood,MO,63005,575000,4,3.5,Shiloh Ridge,3508,155509,1987,,164,54,Sold,,,https://www.redfin.com/MO/Wildwood/1726-Shiloh-Ridge-Rd-63005/home/93523107,MARIS,21034894,N,Y,38.6036098,-90.6795655
PAST SALE,October-20-2022,Single Family Residential,275 Woodcliffe Place Dr,Chesterfield,MO,63005,525000,4,3.0,Wildhorse Spgs Amd,2933,12197,1994,,179,33,Sold,,,https://www.redfin.com/MO/Chesterfield/275-Woodcliffe-Place-Dr-63005/home/93476330,MARIS,22060519,N,Y,38.656784,-90.5904124
PAST SALE,June-30-2022,Single Family Residential,16120 Walden Pond Ln,Chesterfield,MO,63005,505000,4,3.5,Walden Pond,3281,13068,1986,,154,,Sold,,,https://www.redfin.com/MO/Chesterfield/16120-Walden-Pond-Ln-63005/home/93495928,MARIS,22030899,N,Y,38.6333638,-90.5756775
PAST SALE,September-27-2019,Single Family Residential,17101 Westridge Meadows Dr,Chesterfield,MO,63005,524900,5,3.5,Somerset,3800,15246,1994,,138,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17101-Westridge-Meadows-Dr-63005/home/93476882,MARIS,19055060,N,Y,38.6574302,-90.6082419
PAST SALE,May-30-2018,Single Family Residential,17622 Bridgeway Dr,Chesterfield,MO,63005,579900,5,4.5,Wildhorse Village B,4268,22216,1989,,136,67,Sold,,,https://www.redfin.com/MO/Chesterfield/17622-Bridgeway-Dr-63005/home/93485916,MARIS,18025948,N,Y,38.6485715,-90.6260054
PAST SALE,October-18-2018,Single Family Residential,1615 Wilson Forest View Ct,Chesterfield,MO,63005,529900,4,2.5,Forest One,3470,12632,1990,,153,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1615-Wilson-Forest-View-Ct-63005/home/62730813,MARIS,18070211,N,Y,38.6428066,-90.5799662
PAST SALE,September-18-2020,Single Family Residential,17683 Westhampton Woods Dr,Wildwood,MO,63005,520000,4,4.5,Westhampton Woods,4006,20909,1999,,130,18,Sold,,,https://www.redfin.com/MO/Wildwood/17683-Westhampton-Woods-Dr-63005/home/93496190,MARIS,20056735,N,Y,38.6243497,-90.6464987
PAST SALE,December-9-2021,Single Family Residential,2443 Powders Ml,Wildwood,MO,63005,575000,4,3.5,Powders Mill,2950,27007,1984,,195,,Sold,,,https://www.redfin.com/MO/Wildwood/2443-Powders-Mill-Dr-63005/home/93507203,MARIS,21071584,N,Y,38.6171516,-90.6013607
PAST SALE,November-9-2022,Condo/Co-op,103 Chesterfield Bluffs Dr,Chesterfield,MO,63005,485000,3,2.5,Villas At Chesterfield Bluffs One,2157,2178,1997,,225,505,Sold,,,https://www.redfin.com/MO/Chesterfield/103-Chesterfield-Bluffs-Dr-63005/home/62691656,MARIS,22055457,N,Y,38.6633613,-90.5838434
PAST SALE,October-9-2020,Single Family Residential,16407 Keegan Bluff Ct,Wildwood,MO,63005,550000,5,3.5,Valley View 1,4030,31363,1979,,136,21,Sold,,,https://www.redfin.com/MO/Wildwood/16407-Keegan-Bluff-Ct-63005/home/92197284,MARIS,20058089,N,Y,38.6122978,-90.6008243
PAST SALE,August-18-2022,Single Family Residential,16432 Sundance Creek Ct,Wildwood,MO,63005,504000,4,3.5,Valley View 1,3790,20473,1979,,133,25,Sold,,,https://www.redfin.com/MO/Wildwood/16432-Sundance-Creek-Ct-63005/home/93507078,MARIS,22041048,N,Y,38.6111842,-90.602193
PAST SALE,July-24-2018,Single Family Residential,16242 Forest Meadows Dr,Chesterfield,MO,63005,519000,4,3.0,Forest Meadows Three,2756,30928,1986,,188,17,Sold,,,https://www.redfin.com/MO/Chesterfield/16242-Forest-Meadows-Dr-63005/home/93484694,MARIS,18044695,N,Y,38.6389253,-90.5736258
PAST SALE,December-14-2020,Single Family Residential,17793 Westhampton Woods Dr,Wildwood,MO,63005,499500,4,4.5,Westhampton Woods 2,5471,19602,2000,,91,18,Sold,,,https://www.redfin.com/MO/Wildwood/17793-Westhampton-Woods-Dr-63005/home/93496159,MARIS,20073081,N,Y,38.6213337,-90.6472579
PAST SALE,August-14-2018,Single Family Residential,241 Dejournet Dr,Chesterfield,MO,63005,479900,4,3.5,Chesterfield Farms Two,4004,8712,1995,,120,39,Sold,,,https://www.redfin.com/MO/Chesterfield/241-Dejournet-Dr-63005/home/93476543,MARIS,18048137,N,Y,38.6604571,-90.5898028
PAST SALE,August-18-2020,Single Family Residential,16741 Benton Taylor Dr,Chesterfield,MO,63005,539900,4,3.5,The Estates At Baxter Pointe,2991,13068,1999,,181,42,Sold,,,https://www.redfin.com/MO/Chesterfield/16741-Benton-Taylor-Dr-63005/home/93626738,MARIS,20049929,N,Y,38.6571704,-90.5827392
PAST SALE,January-23-2019,Single Family Residential,2244 Kehrs Ridge Dr,Chesterfield,MO,63005,549900,4,4.5,Kehrs Mill Estates 2 Sec 2,4500,90605,1980,,122,63,Sold,,,https://www.redfin.com/MO/Chesterfield/2244-Kehrs-Ridge-Dr-63005/home/93495739,MARIS,18082826,N,Y,38.6241341,-90.5982534
PAST SALE,October-1-2020,Single Family Residential,17696 Westhampton Woods,Wildwood,MO,63005,539000,5,4.5,Westhampton Woods 2,4140,27443,1998,,130,18,Sold,,,https://www.redfin.com/MO/Wildwood/17696-Westhampton-Woods-Dr-63005/home/93496128,MARIS,20044191,N,Y,38.6250303,-90.6457025
PAST SALE,August-21-2020,Single Family Residential,17727 Birch Leaf Ct,Wildwood,MO,63005,525000,4,3.5,Wildhorse Village J Record Two,3078,24829,1990,,171,67,Sold,,,https://www.redfin.com/MO/Wildwood/17727-Birch-Leaf-Ct-63005/home/93485237,MARIS,20034036,N,Y,38.6411071,-90.642814
PAST SALE,August-20-2018,Single Family Residential,1308 Wellington View Pl,Wildwood,MO,63005,539000,5,4.5,Westhampton Woods,3246,40511,1996,,166,18,Sold,,,https://www.redfin.com/MO/Wildwood/1308-Wellington-View-Pl-63005/home/93496393,MARIS,18048355,N,Y,38.6236912,-90.6507394
PAST SALE,December-3-2020,Single Family Residential,17402 Highland Way Dr,Wildwood,MO,63005,575000,4,3.5,Highlands Of Chesterfield,3519,23522,1993,,163,75,Sold,,,https://www.redfin.com/MO/Wildwood/17402-Highland-Way-Dr-63005/home/93484804,MARIS,20066011,N,Y,38.6393585,-90.6213602
PAST SALE,June-20-2019,Single Family Residential,17104 Westridge Meadows Dr,Chesterfield,MO,63005,515000,4,3.5,Somerset,3280,16988,1994,,157,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17104-Westridge-Meadows-Dr-63005/home/93476880,MARIS,19019819,N,Y,38.6569368,-90.6086119
PAST SALE,October-18-2018,Single Family Residential,16406 Keegan Bluff Ct,Wildwood,MO,63005,535000,5,3.5,Valley View 1,4047,20038,1979,,132,21,Sold,,,https://www.redfin.com/MO/Wildwood/16406-Keegan-Bluff-Ct-63005/home/62750967,MARIS,18073580,N,Y,38.6116415,-90.6009353
PAST SALE,August-10-2020,Single Family Residential,2726 Autumn Run Ct,Wildwood,MO,63005,524900,3,4.0,Valley View 2 Lts 37 Thru 39 Bdy,4900,28314,1981,,107,,Sold,,,https://www.redfin.com/MO/Wildwood/2726-Autumn-Run-Ct-63005/home/93506981,MARIS,20030835,N,Y,38.6097176,-90.6031451
PAST SALE,April-19-2019,Single Family Residential,16168 Walden Pond,Chesterfield,MO,63005,499000,4,3.5,Walden Pond,2578,20038,1986,,194,42,Sold,,,https://www.redfin.com/MO/Chesterfield/16168-Walden-Pond-Ln-63005/home/93484712,MARIS,19014593,N,Y,38.6347947,-90.576306
PAST SALE,May-20-2020,Single Family Residential,17120 Westridge Meadows Dr,Chesterfield,MO,63005,500000,4,3.0,Somerset One,3819,12197,1994,,131,,Sold,,,https://www.redfin.com/MO/Chesterfield/17120-Westridge-Meadows-Dr-63005/home/93476847,MARIS,20015674,N,Y,38.6570122,-90.6098699
PAST SALE,May-5-2022,Condo/Co-op,351 Shetland Valley Ct,Chesterfield,MO,63005,599900,2,2.5,Baxter Pointe Villas,2600,6098,2000,,231,330,Sold,,,https://www.redfin.com/MO/Chesterfield/351-Shetland-Valley-Ct-63005/home/62751100,MARIS,22019600,N,Y,38.6573275,-90.5812519
PAST SALE,April-28-2021,Single Family Residential,1949 Chamfers Farm Rd,Chesterfield,MO,63005,569900,4,3.5,Chesterfield Meadow,4203,22216,1978,,136,25,Sold,,,https://www.redfin.com/MO/Chesterfield/1949-Chamfers-Farm-Rd-63005/home/93484596,MARIS,21003609,N,Y,38.6365274,-90.5780621
PAST SALE,December-31-2019,Condo/Co-op,1478 Mumma Ct,Chesterfield,MO,63005,575000,3,3.0,Villas At Westmeade Amd The,3196,7492,2008,,180,377,Sold,,,https://www.redfin.com/MO/Chesterfield/1478-Mumma-Ct-63005/home/91480829,MARIS,19080378,N,Y,38.6471772,-90.5786831
PAST SALE,March-23-2022,Vacant Land,227 Fick Farm Rd,Chesterfield,MO,63005,490000,,,Wildhorse Heights,,328442,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/227-Fick-Farm-Rd-63005/home/62776768,MARIS,22005101,N,Y,38.649817,-90.655477
PAST SALE,August-21-2020,Single Family Residential,1101 Wilderness Bluff Ct,Wildwood,MO,63005,550000,4,4.0,Wilderness Trails,3658,19166,1997,,150,21,Sold,,,https://www.redfin.com/MO/Wildwood/1101-Wilderness-Bluff-Ct-63005/home/93485501,MARIS,20045277,N,Y,38.6428766,-90.6488134
PAST SALE,January-3-2022,Single Family Residential,1315 Westhampton Woods Ct,Wildwood,MO,63005,519000,5,3.0,Westhampton Woods One,3814,19166,1994,,136,,Sold,,,https://www.redfin.com/MO/Wildwood/1315-Westhampton-Woods-Ct-63005/home/93496309,MARIS,21071253,N,Y,38.623344,-90.6542211
PAST SALE,October-28-2020,Single Family Residential,6 Lions Head Ct,Wildwood,MO,63005,539000,4,4.5,Lions Head,5052,140263,1989,,107,63,Sold,,,https://www.redfin.com/MO/Wildwood/6-Lions-Head-Ct-63005/home/93485767,MARIS,20055673,N,Y,38.646204,-90.675273
PAST SALE,November-17-2020,Single Family Residential,16613 Chesterfield Manor Dr,Chesterfield,MO,63005,489900,5,3.5,Chesterfield Farms,3877,9148,1993,,126,40,Sold,,,https://www.redfin.com/MO/Chesterfield/16613-Chesterfield-Manor-Dr-63005/home/93476638,MARIS,20072097,N,Y,38.6612434,-90.5831645
PAST SALE,October-24-2019,Single Family Residential,16407 Wilson Farm Dr,Chesterfield,MO,63005,549000,5,3.5,Wilson Farm Estates 3,3500,33541,1986,,157,25,Sold,,,https://www.redfin.com/MO/Chesterfield/16407-Wilson-Farm-Dr-63005/home/93484536,MARIS,19069211,N,Y,38.6359211,-90.5887667
PAST SALE,August-31-2020,Single Family Residential,16711 Chesterfield Mnr,Chesterfield,MO,63005,485000,4,3.5,Chesterfield Farms One,3130,9148,,,155,,Sold,,,https://www.redfin.com/MO/Chesterfield/16711-Chesterfield-Manor-Dr-63005/home/67205167,MARIS,20051607,N,Y,38.6604589,-90.5875538
PAST SALE,September-16-2021,Single Family Residential,16648 Chesterfield Manor Dr,Chesterfield,MO,63005,499900,4,3.5,Chesterfield Farms & Estates,3033,8756,1994,,165,41,Sold,,,https://www.redfin.com/MO/Chesterfield/16648-Chesterfield-Manor-Dr-63005/home/93476624,MARIS,21056328,N,Y,38.6599464,-90.5845511
PAST SALE,June-14-2019,Single Family Residential,2632 Chatham Place Ct,Wildwood,MO,63005,489000,5,4.5,Chatham Place,4598,23522,1992,,106,27,Sold,,,https://www.redfin.com/MO/Wildwood/2632-Chatham-Place-Ct-63005/home/78389144,MARIS,19024389,N,Y,38.6104467,-90.5992821
PAST SALE,July-10-2020,Single Family Residential,17439 Highland Way Dr,Wildwood,MO,63005,579000,4,3.5,Highlands Of Wildhorse,4174,23522,1992,,139,75,Sold,,,https://www.redfin.com/MO/Wildwood/17439-Highland-Way-Dr-63005/home/93485375,MARIS,20021220,N,Y,38.6405391,-90.6227667
PAST SALE,September-16-2021,Single Family Residential,16796 Baxter Pointe Ct,Chesterfield,MO,63005,599900,4,4.5,Estates At Baxter Pointe Add The,4430,16117,1999,,135,,Sold,,,https://www.redfin.com/MO/Chesterfield/16796-Baxter-Pointe-Ct-63005/home/93626457,MARIS,21051206,N,Y,38.6550824,-90.5867196
PAST SALE,April-24-2020,Single Family Residential,256 Larimore Valley Dr,Wildwood,MO,63005,499000,4,3.5,Wild Horse Creek Bluffs Two,4678,130680,1993,,107,25,Sold,,,https://www.redfin.com/MO/Wildwood/256-Larimore-Valley-Dr-63005/home/93485762,MARIS,20013504,N,Y,38.645632,-90.6830498
PAST SALE,February-13-2020,Single Family Residential,19250 River Rdg,Wildwood,MO,63005,475000,4,3.5,Artistic Acres,3839,173804,1988,,124,,Sold,,,https://www.redfin.com/MO/Wildwood/19250-River-Ridge-Ln-63005/home/93496838,MARIS,19084757,N,Y,38.6305837,-90.7228621
PAST SALE,July-27-2018,Single Family Residential,1331 Katsura Ct,Chesterfield,MO,63005,579850,4,4.5,Wildhorse,5100,23958,1996,,114,67,Sold,,,https://www.redfin.com/MO/Wildwood/1331-Katsura-Ct-63005/home/93485380,MARIS,18027113,N,Y,38.6413356,-90.6270604
