SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-26-2021,Single Family Residential,16725 Chesterfield Farms Dr,Chesterfield,MO,63005,439000,4,3.0,Chesterfield Farms,2546,7841,1994,,172,41,Sold,,,https://www.redfin.com/MO/Chesterfield/16725-Chesterfield-Farms-Dr-63005/home/93467324,MARIS,21015091,N,Y,38.6636963,-90.5873859
PAST SALE,July-26-2018,Single Family Residential,263 Cheval Square Dr,Chesterfield,MO,63005,434900,5,2.5,Chesterfield Farms One,2508,7667,1994,,173,39,Sold,,,https://www.redfin.com/MO/Chesterfield/263-Cheval-Square-Dr-63005/home/93476600,MARIS,18049270,N,Y,38.6608067,-90.5846328
PAST SALE,March-19-2021,Condo/Co-op,16791 Chesterfield Blfs,Chesterfield,MO,63005,475000,3,2.5,Villas At Chesterfield Bluffs Two,2500,2614,1997,,190,487,Sold,,,https://www.redfin.com/MO/Chesterfield/16791-Chesterfield-Bluffs-Cir-63005/home/93467402,MARIS,21008533,N,Y,38.6643037,-90.5812972
PAST SALE,September-7-2022,Vacant Land,328 Eatherton Rd,Chesterfield,MO,63005,1200000,,,Chesterfield,,102802,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/328-Eatherton-Rd-63005/home/93485657,MARIS,22053200,N,Y,38.6435947,-90.6632788
PAST SALE,December-28-2020,Single Family Residential,204 Vonbehren Dr,Chesterfield,MO,63005,375000,3,3.0,Chesterfield Farms,1812,8276,1994,,207,40,Sold,,,https://www.redfin.com/MO/Chesterfield/204-Vonbehren-Dr-63005/home/93476503,MARIS,20073558,N,Y,38.6620366,-90.5842553
PAST SALE,April-29-2019,Condo/Co-op,601 Stonebrook Ct,Chesterfield,MO,63005,385000,2,2.5,Stonehill Village C,2846,7841,2001,,135,470,Sold,,,https://www.redfin.com/MO/Chesterfield/601-Stonebrook-Ct-63005/home/93626336,MARIS,19014268,N,Y,38.6537127,-90.5782764
PAST SALE,August-7-2018,Condo/Co-op,863 Stone Meadow Dr,Chesterfield,MO,63005,450000,4,3.5,Stonehill Village,2301,3920,1999,,196,300,Sold,,,https://www.redfin.com/MO/Chesterfield/863-Stone-Meadow-Dr-63005/home/93626481,MARIS,18045835,N,Y,38.6513282,-90.5785949
PAST SALE,May-28-2021,Single Family Residential,16229 Windfall Ridge Dr,Chesterfield,MO,63005,415000,5,3.0,Bent Tree 2,2040,14375,1982,,203,,Sold,,,https://www.redfin.com/MO/Chesterfield/16229-Windfall-Ridge-Dr-63005/home/93495995,MARIS,21021411,N,Y,38.6328711,-90.5762842
PAST SALE,June-28-2019,Single Family Residential,16474 Dapple Gray Ct,Chesterfield,MO,63005,424900,4,2.5,Kehrs Mill Trails 3,3746,89298,1978,,113,,Sold,,,https://www.redfin.com/MO/Chesterfield/16474-Dapple-Gray-Ct-63005/home/93484874,MARIS,19030488,N,Y,38.6457494,-90.6016566
PAST SALE,January-7-2022,Single Family Residential,16342 Peppermill Dr,Wildwood,MO,63005,435000,5,2.5,Brentmoor Place,2978,14810,1982,,146,33,Sold,,,https://www.redfin.com/MO/Wildwood/16342-Peppermill-Dr-63005/home/93506959,MARIS,21076335,N,Y,38.6138422,-90.6112945
PAST SALE,October-30-2019,Single Family Residential,2507 Peppermill Lk,Wildwood,MO,63005,350000,4,3.0,Brentmoor Place,2779,12327,1986,,126,33,Sold,,,https://www.redfin.com/MO/Wildwood/2507-Peppermill-Lake-Ct-63005/home/62749454,MARIS,19064276,N,Y,38.6149518,-90.6107024
PAST SALE,March-11-2022,Vacant Land,1844 Shiloh Valley - Lot 2 Dr,Wildwood,MO,63005,275000,,,Survey 0000 Sec 33 Township 45 Range 3,,132422,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/1844-Shiloh-Valley-Dr-63005/home/62778168,MARIS,22003139,N,Y,38.595965,-90.681051
PAST SALE,November-27-2019,Single Family Residential,251 Lansbrooke,Chesterfield,MO,63005,449000,5,3.0,Chesterfield Farms Two,3790,10454,1994,,118,40,Sold,,,https://www.redfin.com/MO/Chesterfield/251-Lansbrooke-Dr-63005/home/93476541,MARIS,19070232,N,Y,38.6612291,-90.590135
PAST SALE,August-3-2021,Vacant Land,1215 Erin Ct,Wildwood,MO,63005,129900,,,Babler Forest 7,,443876,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/1215-Erin-Ct-63005/home/62771596,MARIS,21045422,N,Y,38.609377,-90.731769
PAST SALE,July-8-2021,Single Family Residential,266 S Eatherton,Chesterfield,MO,63005,399900,3,3.0,Chesterfield,2542,74052,1903,,157,,Sold,,,https://www.redfin.com/MO/Chesterfield/266-S-Eatherton-Rd-63005/home/93485636,MARIS,21032503,N,Y,38.6440416,-90.6711342
PAST SALE,April-19-2023,Single Family Residential,16200 Forest Meadows Dr,Chesterfield,MO,63005,499000,4,2.5,Forest Meadows One,2968,33541,1986,,168,,Sold,,,https://www.redfin.com/MO/Chesterfield/16200-Forest-Meadows-Dr-63005/home/93484735,MARIS,23010214,N,Y,38.6363289,-90.5725723
PAST SALE,November-1-2019,Vacant Land,328 Larimore Valley Dr,Wildwood,MO,63005,199900,,,Wildhorse Spring Farm Seven,,87556,,,,125,Sold,,,https://www.redfin.com/MO/Wildwood/328-Larimore-Valley-Dr-63005/home/166965694,MARIS,19071301,N,Y,38.642002,-90.682901
PAST SALE,October-5-2018,Single Family Residential,16251 Peppermill Dr,Wildwood,MO,63005,465000,4,3.5,Brentmoor Place,4463,35719,1991,,104,,Sold,,,https://www.redfin.com/MO/Wildwood/16251-Peppermill-Dr-63005/home/93507124,MARIS,18070788,N,Y,38.6144971,-90.6062125
PAST SALE,December-9-2022,Condo/Co-op,757 Stone Meadow Dr,Chesterfield,MO,63005,429900,2,3.5,Stonehill Village B,2226,3485,2000,,193,425,Sold,,,https://www.redfin.com/MO/Chesterfield/757-Stone-Meadow-Dr-63005/home/93626501,MARIS,22069480,N,Y,38.6526554,-90.5800786
PAST SALE,June-27-2019,Single Family Residential,2726 Hillcroft Dr,Wildwood,MO,63005,375000,4,2.5,Chesterfield Valley 2 A Sec Of,2793,11761,1985,,134,,Sold,,,https://www.redfin.com/MO/Wildwood/2726-Hillcroft-Dr-63005/home/93506933,MARIS,19017157,N,Y,38.6075173,-90.597902
PAST SALE,June-5-2019,Condo/Co-op,640 Stonebrook Ct,Chesterfield,MO,63005,450000,2,2.5,Stonehill Village,2841,6534,1999,,158,470,Sold,,,https://www.redfin.com/MO/Chesterfield/640-Stonebrook-Ct-63005/home/93626309,MARIS,19027522,N,Y,38.652635,-90.5771332
PAST SALE,February-11-2021,Single Family Residential,1864 Shiloh Woods Rd,Wildwood,MO,63005,389900,3,3.0,Shiloh Valley,1890,135907,1987,,206,54,Sold,,,https://www.redfin.com/MO/Wildwood/1864-Shiloh-Woods-Rd-63005/home/62762632,MARIS,20088644,N,Y,38.5925309,-90.6849218
PAST SALE,September-4-2019,Single Family Residential,279 Cheval Square Dr,Chesterfield,MO,63005,435000,5,3.5,Chesterfield Farms One,3300,9148,1994,,132,39,Sold,,,https://www.redfin.com/MO/Chesterfield/279-Cheval-Square-Dr-63005/home/93476621,MARIS,19056203,N,Y,38.6608957,-90.5837396
PAST SALE,September-7-2022,Single Family Residential,554 Eatherton Rd,Wildwood,MO,63005,329900,2,1.0,Wildwood,1586,25091,1880,,208,,Sold,,,https://www.redfin.com/MO/Wildwood/554-Eatherton-Rd-63005/home/93321919,MARIS,22045142,N,Y,38.636034,-90.6600186
PAST SALE,December-17-2020,Vacant Land,236 S Eatherton Rd,Chesterfield,MO,63005,120000,,,Chesterfield,,124146,,,,,Sold,,,https://www.redfin.com/MO/Chesterfield/236-S-Eatherton-Rd-63005/home/93485961,MARIS,20077981,N,Y,38.644915,-90.673096
PAST SALE,July-31-2019,Single Family Residential,201 Dejournet Dr,Chesterfield,MO,63005,425000,4,3.5,Chesterfield Farms Two,2397,10019,1994,,177,39,Sold,,,https://www.redfin.com/MO/Chesterfield/201-Dejournet-Dr-63005/home/93476466,MARIS,19036537,N,Y,38.6604629,-90.5923354
PAST SALE,February-3-2020,Vacant Land,240 Larimore Valley Dr,Wildwood,MO,63005,140000,,,Wild Horse Creek Bluffs Two Lts 10,,167706,,,,25,Sold,,,https://www.redfin.com/MO/Wildwood/240-Larimore-Valley-Dr-63005/home/145986645,MARIS,20001686,N,Y,38.647002,-90.68223
PAST SALE,November-2-2022,Single Family Residential,16214 Bear Branch Ct,Wildwood,MO,63005,459000,4,3.0,Chesterfield Valley,2916,12197,1984,,157,21,Sold,,,https://www.redfin.com/MO/Wildwood/16214-Bear-Branch-Ct-63005/home/93522237,MARIS,22055541,N,Y,38.606825,-90.5970143
PAST SALE,September-29-2022,Single Family Residential,16253 Quail Valley Dr,Wildwood,MO,63005,449900,4,3.5,Chesterfield Valley 2 A Sec Of,3683,11761,1984,,122,21,Sold,,,https://www.redfin.com/MO/Wildwood/16253-Quail-Valley-Dr-63005/home/93506925,MARIS,22047673,N,Y,38.6089103,-90.598013
PAST SALE,September-20-2022,Condo/Co-op,100 Chesterfield Bluffs Dr,Chesterfield,MO,63005,474500,2,3.0,Villas At Chesterfield Bluffs One,1705,3049,1996,,278,505,Sold,,,https://www.redfin.com/MO/Chesterfield/100-Chesterfield-Bluffs-Dr-63005/home/93467436,MARIS,22014923,N,Y,38.6634518,-90.583387
PAST SALE,August-9-2018,Condo/Co-op,109 Chesterfield Bluffs Dr,Chesterfield,MO,63005,385000,3,3.5,Villas At Chesterfield Bluffs,3405,3049,1997,,113,435,Sold,,,https://www.redfin.com/MO/Chesterfield/109-Chesterfield-Bluffs-Dr-63005/home/93467440,MARIS,18049800,N,Y,38.6631042,-90.5837006
PAST SALE,November-27-2019,Single Family Residential,1120 Hoot Owl Rd,Wildwood,MO,63005,379900,4,4.5,Valley Farms,2869,142398,1977,,132,25,Sold,,,https://www.redfin.com/MO/Wildwood/1120-Hoot-Owl-Rd-63005/home/93495708,MARIS,19079971,N,Y,38.622709,-90.6044682
PAST SALE,January-8-2021,Single Family Residential,1918 Bentwood Ct,Chesterfield,MO,63005,449000,4,3.0,Bent Tree 3,2793,12197,1983,,161,22,Sold,,,https://www.redfin.com/MO/Chesterfield/1918-Bentwood-Ct-63005/home/93495778,MARIS,20087794,N,Y,38.6339609,-90.5792267
PAST SALE,January-24-2019,Single Family Residential,1 Wheaton Pt,Chesterfield,MO,63005,449900,4,6.0,Wilson Farm Estates 5,3553,27878,1986,,127,17,Sold,,,https://www.redfin.com/MO/Chesterfield/1-Wheaton-Point-Ct-63005/home/93484526,MARIS,18087645,N,Y,38.635847,-90.594459
PAST SALE,January-4-2022,Single Family Residential,140 Brighthurst Dr,Chesterfield,MO,63005,430000,4,3.5,Chesterfield Farms Two,2292,7841,1995,,188,,Sold,,,https://www.redfin.com/MO/Chesterfield/140-Brighthurst-Dr-63005/home/62755663,MARIS,21073421,N,Y,38.6633078,-90.5909487
PAST SALE,September-19-2019,Single Family Residential,16771 Deveronne Cir,Chesterfield,MO,63005,400000,4,3.5,Chesterfield Farms One,2924,9148,1994,,137,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16771-Deveronne-Cir-63005/home/62731707,MARIS,19052967,N,Y,38.6608334,-90.5873614
PAST SALE,June-14-2018,Single Family Residential,318 Woodcliffe Place Dr,Chesterfield,MO,63005,392500,3,2.0,Woodcliffe Place,2193,11761,1993,,179,133,Sold,,,https://www.redfin.com/MO/Chesterfield/318-Woodcliffe-Place-Dr-63005/home/89352526,MARIS,18016546,N,Y,38.6549144,-90.587681
PAST SALE,August-10-2020,Condo/Co-op,613 Stonebrook Ct,Chesterfield,MO,63005,449000,4,3.0,Stonehill Village,2463,5663,2007,,182,470,Sold,,,https://www.redfin.com/MO/Chesterfield/613-Stonebrook-Ct-63005/home/93626321,MARIS,20048493,N,Y,38.653355,-90.5779546
PAST SALE,December-30-2021,Condo/Co-op,16859 Chesterfield Bluffs Cir,Chesterfield,MO,63005,475000,3,3.0,Villas At Chesterfield Bluffs,2530,2614,1996,,188,505,Sold,,,https://www.redfin.com/MO/Chesterfield/16859-Chesterfield-Bluffs-Cir-63005/home/62693246,MARIS,21075535,N,Y,38.6637767,-90.5850248
PAST SALE,March-5-2021,Single Family Residential,343 Shetland Valley Ct,Chesterfield,MO,63005,409900,2,2.5,Baxter Pointe,2607,7405,1999,,157,330,Sold,,,https://www.redfin.com/MO/Chesterfield/343-Shetland-Valley-Ct-63005/home/93626784,MARIS,21004512,N,Y,38.6575586,-90.5811803
PAST SALE,November-13-2018,Single Family Residential,16814 Crystal Springs Dr,Chesterfield,MO,63005,465000,4,3.5,Chesterfield Farms,2554,7841,1994,,182,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16814-Crystal-Springs-Dr-63005/home/93476423,MARIS,18073735,N,Y,38.6622118,-90.590172
PAST SALE,January-8-2021,Single Family Residential,2315 Centennial Farms Dr,Wildwood,MO,63005,449900,4,3.0,Pleasant Valley Meadows 2,2840,43560,1986,,158,42,Sold,,,https://www.redfin.com/MO/Wildwood/2315-Centennial-Farms-Dr-63005/home/93495583,MARIS,20068324,N,Y,38.6236543,-90.6078904
PAST SALE,January-15-2020,Single Family Residential,16279 Windfall Ridge Dr,Chesterfield,MO,63005,349500,4,3.0,Bent Tree 3,2147,31363,1982,,163,22,Sold,,,https://www.redfin.com/MO/Chesterfield/16279-Windfall-Ridge-Dr-63005/home/62762005,MARIS,19086860,N,Y,38.6333833,-90.5800401
PAST SALE,December-18-2020,Single Family Residential,180 Brighthurst Dr,Chesterfield,MO,63005,425000,3,3.5,Chesterfield Farms Two,2846,8276,1995,,149,40,Sold,,,https://www.redfin.com/MO/Chesterfield/180-Brighthurst-Dr-63005/home/93466859,MARIS,20080993,N,Y,38.6628601,-90.5929061
PAST SALE,March-7-2019,Single Family Residential,16309 Idlewood Ct,Wildwood,MO,63005,425000,3,3.0,Chesterfield Valley 2 A Sec Of,3366,17424,1983,,126,21,Sold,,,https://www.redfin.com/MO/Wildwood/16309-Idlewood-Ct-63005/home/93506930,MARIS,19004113,N,Y,38.6086158,-90.5994926
PAST SALE,December-12-2019,Single Family Residential,16362 Peppermill Dr,Wildwood,MO,63005,349000,4,3.0,Brentmoor Place,3252,28750,1983,,107,33,Sold,,,https://www.redfin.com/MO/Wildwood/16362-Peppermill-Dr-63005/home/62726891,MARIS,19083140,N,Y,38.6139769,-90.6129781
PAST SALE,May-17-2019,Single Family Residential,234 Lansbrooke Dr,Chesterfield,MO,63005,455000,4,2.5,Chesterfield Farms Two,2454,8712,1994,,185,39,Sold,,,https://www.redfin.com/MO/Chesterfield/234-Lansbrooke-Dr-63005/home/93476550,MARIS,19023705,N,Y,38.6608966,-90.5910966
PAST SALE,June-25-2019,Single Family Residential,103 Crystal Springs Ct,Chesterfield,MO,63005,465000,4,4.5,Chesterfield Farms Two,3866,13068,1994,,120,39,Sold,,,https://www.redfin.com/MO/Chesterfield/103-Crystal-Springs-Ct-63005/home/93476479,MARIS,19034734,N,Y,38.660293,-90.593673
PAST SALE,May-31-2019,Condo/Co-op,847 Stone Meadow Dr,Chesterfield,MO,63005,365000,3,3.0,Stonehill Village B,2596,3485,2000,,141,350,Sold,,,https://www.redfin.com/MO/Chesterfield/847-Stone-Meadow-Dr-63005/home/93626478,MARIS,19028814,N,Y,38.6518853,-90.5785696
PAST SALE,October-15-2018,Condo/Co-op,387 Shetland Vly,Chesterfield,MO,63005,337000,2,2.0,Baxter Pointe Villas On,1853,6098,2000,,182,300,Sold,,,https://www.redfin.com/MO/Chesterfield/387-Shetland-Valley-Ct-63005/home/93626721,MARIS,18072459,N,Y,38.6560281,-90.5816346
PAST SALE,July-19-2021,Single Family Residential,16317 Hillcroft Ct,Wildwood,MO,63005,425000,5,2.5,Chesterfield Valley 2 A Sec Of,3650,20038,1981,,116,21,Sold,,,https://www.redfin.com/MO/Wildwood/16317-Hillcroft-Ct-63005/home/93507055,MARIS,21038981,N,Y,38.6078943,-90.6003249
PAST SALE,October-31-2020,Single Family Residential,345 Woodcliffe Pl,Chesterfield,MO,63005,489000,4,3.5,Woodcliffe Place,3422,14810,1993,,143,133,Sold,,,https://www.redfin.com/MO/Chesterfield/345-Woodcliffe-Place-Dr-63005/home/93476302,MARIS,20060943,N,Y,38.6538739,-90.5867328
PAST SALE,June-24-2019,Single Family Residential,16810 Meierling,Chesterfield,MO,63005,469000,5,3.5,Chesterfield Farms Two,3812,9583,1995,,123,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16810-Meierling-Ct-63005/home/93476540,MARIS,19036489,N,Y,38.6614752,-90.590061
PAST SALE,May-14-2019,Single Family Residential,16713 Chesterfield Farms Dr,Chesterfield,MO,63005,379900,5,2.5,Chesterfield Farms One,2675,7841,1994,,142,40,Sold,,,https://www.redfin.com/MO/Chesterfield/16713-Chesterfield-Farms-Dr-63005/home/93467326,MARIS,19008247,N,Y,38.6636239,-90.5867102
PAST SALE,January-4-2022,Single Family Residential,903 Strecker Rd,Wildwood,MO,63005,449900,4,2.5,Dresser Hill,2012,130680,1985,,224,,Sold,,,https://www.redfin.com/MO/Wildwood/903-Strecker-Rd-63005/home/93495650,MARIS,21060701,N,Y,38.6238883,-90.6180294
PAST SALE,December-30-2020,Single Family Residential,220 Vonbehren Dr,Chesterfield,MO,63005,455000,4,3.5,Chesterfield Farms One,2124,8712,1994,,214,40,Sold,,,https://www.redfin.com/MO/Chesterfield/220-Vonbehren-Dr-63005/home/93476507,MARIS,20083061,N,Y,38.6616236,-90.5849578
PAST SALE,September-30-2020,Single Family Residential,243 Cheval Square Dr,Chesterfield,MO,63005,429000,4,3.5,Chesterfield Farms One,3086,8276,1994,,139,,Sold,,,https://www.redfin.com/MO/Chesterfield/243-Cheval-Square-Dr-63005/home/93476605,MARIS,20053905,N,Y,38.6611286,-90.5856604
PAST SALE,December-5-2022,Single Family Residential,311 Cys Ln,Wildwood,MO,63005,295000,3,1.0,US Surv 163,1352,43560,1969,,218,,Sold,,,https://www.redfin.com/MO/Wildwood/311-Cys-Ln-63005/home/62725788,MARIS,22060495,N,Y,38.6426961,-90.6700225
PAST SALE,December-18-2020,Condo/Co-op,687 Stonebrook,Chesterfield,MO,63005,419000,2,2.5,Stonehill Village C,2929,9148,2000,,143,450,Sold,,,https://www.redfin.com/MO/Chesterfield/687-Stonebrook-Ct-63005/home/93626331,MARIS,20080639,N,Y,38.6534736,-90.5785519
PAST SALE,December-1-2022,Single Family Residential,317 Highway 109,Wildwood,MO,63005,149900,0,,Wildwood,1164,29316,,,129,,Sold,,,https://www.redfin.com/MO/Wildwood/317-Highway-109-63005/home/93485970,MARIS,22061816,N,Y,38.6419507,-90.6715043
PAST SALE,December-5-2022,Single Family Residential,312 Cys Ln,Wildwood,MO,63005,355000,2,1.0,Wildwood,1250,65340,1938,,284,,Sold,,,https://www.redfin.com/MO/Wildwood/312-Cys-Ln-63005/home/93485638,MARIS,22060496,N,Y,38.6427808,-90.6695407
PAST SALE,May-30-2018,Single Family Residential,16315 Wilson Farm Dr,Chesterfield,MO,63005,450000,3,2.5,Wilson Farm,2521,27878,1983,,179,17,Sold,,,https://www.redfin.com/MO/Chesterfield/16315-Wilson-Farm-Dr-63005/home/93495771,MARIS,18026692,N,Y,38.6339452,-90.5824065
PAST SALE,December-3-2020,Condo/Co-op,465 Shetland Valley Ct,Chesterfield,MO,63005,372500,2,2.5,Baxter Pointe Villas One,2664,10890,1998,,140,330,Sold,,,https://www.redfin.com/MO/Chesterfield/465-Shetland-Valley-Ct-63005/home/93626509,MARIS,20077157,N,Y,38.6540848,-90.5817794
PAST SALE,April-14-2022,Single Family Residential,17822 Orrville Rd,Wildwood,MO,63005,450000,4,3.0,Wildwood,2368,135123,1975,,190,,Sold,,,https://www.redfin.com/MO/Wildwood/17822-Orrville-Rd-63005/home/93496791,MARIS,22008684,N,Y,38.6313757,-90.6577958
PAST SALE,April-19-2021,Condo/Co-op,16814 Chesterfield Blfs,Chesterfield,MO,63005,440000,3,2.5,Villas At Chesterfield Bluffs Two,2580,3049,1997,,171,465,Sold,,,https://www.redfin.com/MO/Chesterfield/16814-Chesterfield-Bluffs-Cir-63005/home/93467413,MARIS,21008674,N,Y,38.6637051,-90.582277
PAST SALE,July-30-2019,Single Family Residential,1805 Stenton Path,Chesterfield,MO,63005,459000,4,3.0,Chesterfield Meadow 2,3274,105851,1979,,140,,Sold,,,https://www.redfin.com/MO/Chesterfield/1805-Stenton-Path-63005/home/93484742,MARIS,19025787,N,Y,38.640877,-90.5766572
PAST SALE,September-7-2021,Single Family Residential,200 Valley View Dr,Chesterfield,MO,63005,450000,2,1.0,Valley View,956,159560,1965,,471,,Sold,,,https://www.redfin.com/MO/Chesterfield/200-Valley-View-Dr-63005/home/93485647,MARIS,21046261,N,Y,38.6486329,-90.6705413
PAST SALE,July-24-2018,Single Family Residential,17555 Orrville Rd,Wildwood,MO,63005,425000,3,4.0,Stonehenge Manor 1,2944,170320,1982,,144,,Sold,,,https://www.redfin.com/MO/Wildwood/17555-Orrville-Rd-63005/home/79086400,MARIS,18034636,N,Y,38.6268886,-90.6505172
PAST SALE,August-14-2020,Single Family Residential,1252 Hillcrest Field Dr,Chesterfield,MO,63005,425000,4,2.0,Somerset One,2533,12197,1994,,168,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1252-Hillcrest-Field-Dr-63005/home/93476912,MARIS,20036536,N,Y,38.6578333,-90.6094999
PAST SALE,September-27-2019,Single Family Residential,16625 Equestrian,Chesterfield,MO,63005,469000,3,2.5,Baxter Pointe Villas Three,2620,6534,2000,,179,330,Sold,,,https://www.redfin.com/MO/Chesterfield/16625-Equestrian-Ln-63005/home/62743808,MARIS,19055894,N,Y,38.6573118,-90.5817131
PAST SALE,July-31-2018,Condo/Co-op,133 Chesterfield Bluffs Dr,Chesterfield,MO,63005,399800,3,3.0,Villas At Chesterfield Bluffs One,1693,3049,1998,,236,435,Sold,,,https://www.redfin.com/MO/Chesterfield/133-Chesterfield-Bluffs-Dr-63005/home/62736074,MARIS,18048191,N,Y,38.6626418,-90.5823642
PAST SALE,June-29-2020,Single Family Residential,211 Cheval Square Dr,Chesterfield,MO,63005,369900,3,3.0,Chesterfield Farms One,2376,7841,1994,,156,,Sold,,,https://www.redfin.com/MO/Chesterfield/211-Cheval-Square-Dr-63005/home/62729489,MARIS,20018207,N,Y,38.6622764,-90.5860004
PAST SALE,November-16-2018,Single Family Residential,215 Cheval Square Dr,Chesterfield,MO,63005,419000,4,3.0,Chesterfield Farms,3020,8276,1994,,139,39,Sold,,,https://www.redfin.com/MO/Chesterfield/215-Cheval-Square-Dr-63005/home/93476609,MARIS,18079928,N,Y,38.6621097,-90.5860302
PAST SALE,August-22-2019,Single Family Residential,16770 Deveronne Cir,Chesterfield,MO,63005,425000,4,3.0,Chesterfield Farms One,3252,8712,1994,,131,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16770-Deveronne-Cir-63005/home/93476630,MARIS,19046527,N,Y,38.6612018,-90.5873984
PAST SALE,November-16-2022,Single Family Residential,16746 Chesterfield Farms Dr,Chesterfield,MO,63005,489900,3,2.5,Chesterfield Farms One Lts 303,3100,7841,1994,,158,53,Sold,,,https://www.redfin.com/MO/Chesterfield/16746-Chesterfield-Farms-Dr-63005/home/93318224,MARIS,22048953,N,Y,38.6630131,-90.588276
PAST SALE,April-17-2020,Single Family Residential,16216 Pepper View Ct,Wildwood,MO,63005,359000,5,3.0,Brentmoor Place,2560,16988,1981,,140,,Sold,,,https://www.redfin.com/MO/Wildwood/16216-Pepper-View-Ct-63005/home/93507120,MARIS,20013573,N,Y,38.615082,-90.605837
PAST SALE,October-28-2021,Single Family Residential,216 Vonbehren Dr,Chesterfield,MO,63005,449500,4,2.5,Chesterfield Farms One,2280,9583,1994,,197,38,Sold,,,https://www.redfin.com/MO/Chesterfield/216-Vonbehren-Dr-63005/home/93476506,MARIS,21057001,N,Y,38.6615728,-90.584662
PAST SALE,October-4-2018,Single Family Residential,18180 Rieger,Wildwood,MO,63005,419900,4,4.0,US Surv 385,3810,56192,1988,,110,,Sold,,,https://www.redfin.com/MO/Wildwood/18180-Rieger-Rd-63005/home/93507543,MARIS,18061853,N,Y,38.607973,-90.6763781
PAST SALE,February-27-2020,Single Family Residential,135 Chesterfield Bluffs Dr,Chesterfield,MO,63005,350000,3,2.5,Villas at Chesterfield Bluffs 1,2140,2178,1997,,164,465,Sold,,,https://www.redfin.com/MO/Chesterfield/135-Chesterfield-Bluffs-Dr-63005/home/93467455,MARIS,20000855,N,Y,38.6626339,-90.5822234
PAST SALE,October-9-2018,Single Family Residential,17651 Westhampton Woods,Wildwood,MO,63005,495000,4,4.0,Westhampton Woods 2,4010,22216,1998,,123,19,Sold,,,https://www.redfin.com/MO/Wildwood/17651-Westhampton-Woods-Dr-63005/home/93496186,MARIS,18062466,N,Y,38.6230523,-90.6477024
PAST SALE,June-3-2019,Condo/Co-op,126 Chesterfield Bluffs Dr,Chesterfield,MO,63005,424500,4,3.5,Villas at Chesterfield Bluffs,3527,3049,1997,,120,450,Sold,,,https://www.redfin.com/MO/Chesterfield/126-Chesterfield-Bluffs-Dr-63005/home/93467443,MARIS,19025656,N,Y,38.6631299,-90.5826468
PAST SALE,September-27-2018,Single Family Residential,2608 Chatham Place Ct,Wildwood,MO,63005,450000,4,3.0,Chatham Place,3580,24394,1992,,126,325,Sold,,,https://www.redfin.com/MO/Wildwood/2608-Chatham-Place-Ct-63005/home/93507059,MARIS,18061483,N,Y,38.6103042,-90.597939
PAST SALE,July-25-2018,Single Family Residential,16235 Windfall Rdg,Chesterfield,MO,63005,389900,4,3.5,Bent Tree 2,2458,12197,1982,,159,,Sold,,,https://www.redfin.com/MO/Chesterfield/16235-Windfall-Ridge-Dr-63005/home/93495996,MARIS,18045926,N,Y,38.6333396,-90.5764354
PAST SALE,August-7-2019,Single Family Residential,305 Cheval Square Dr,Chesterfield,MO,63005,467500,4,2.5,Chesterfield Farms,2638,7405,1994,,177,39,Sold,,,https://www.redfin.com/MO/Chesterfield/305-Cheval-Square-Dr-63005/home/93476525,MARIS,19043133,N,Y,38.6615463,-90.5840334
PAST SALE,October-5-2020,Single Family Residential,16755 Chesterfield Manor Dr,Chesterfield,MO,63005,350000,4,2.5,Chesterfield Farms One,1830,7841,1993,,191,34,Sold,,,https://www.redfin.com/MO/Chesterfield/16755-Chesterfield-Manor-Dr-63005/home/93476393,MARIS,20032941,N,Y,38.6618692,-90.589081
PAST SALE,June-2-2022,Single Family Residential,1109 Babler Forest Ct,Chesterfield,MO,63005,369900,3,2.0,Babler Forest,2025,179467,1987,,183,,Sold,,,https://www.redfin.com/MO/Wildwood/1109-Babler-Forest-Ct-63005/home/93507547,MARIS,22013531,N,Y,38.616879,-90.724848
PAST SALE,September-12-2022,Vacant Land,1026 Chesterfield Frst,Wildwood,MO,63005,75000,,,Chesterfield Forest,,132422,,,,,Sold,,,https://www.redfin.com/MO/Wildwood/1026-Chesterfield-Forest-Dr-63005/home/67290577,MARIS,22039578,N,Y,38.63024,-90.646499
